ROW_ID,ROW_VERSION,CSBC PSON Center,Consortium,PubMed,Journal,Publication Year,Title,Authors,Grant,Tool link,Other Data Location,SRA URLs,dbGaP URLs,GEO URLs,Synapse Location,Keywords,Abstract,grantType,datasets,studies,tissue_or_organ,diseaseType,experimentalStrategy,featured,dataset name,study name,doi,site,institution,Theme,modifiedOn,tissue_or_organ.sv,diseaseType.sv,experimentalStrategy.sv,Theme.sv,annotated.by,study.number,grantNumber,centerName
5181,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29016900,Neuro Oncol,2018,Is the blood-brain barrier really disrupted in all glioblastomas? A critical assessment of existing clinical data,"Sarkaria JN, Hu LS, Parney IF, Pafundi DH, Brinkmann DH, Laack NN, Giannini C, Burns TC, Kizilbash SH, Laramy JK, Swanson KR, Kaufmann TJ, Brown PD, Agar NYR, Galanis E, Buckner JC, Elmquist WF",U01 CA220378,,,,,,,,,U01,,,Brain,Glioblastoma,,,,,,,,drug resistance/sensitivity,,Brain,,,,Sage,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5185,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29117939,Mol Cancer Res,2018,A Novel Signaling Complex between TROY and EGFR Mediates Glioblastoma Cell Invasion,"Ding Z, Roos A, Kloss J, Dhruv H, Peng S, Pirrotte P, Eschbacher JM, Tran NL, Loftus JC",U01 CA220378,,,,,,,,,U01,,,,Glioblastoma,,,,,,,,,,,,,,,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5199,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27509070,Neurosurgery,2017,Defining Glioblastoma Resectability Through the Wisdom of the Crowd: A Proof-of-Principle Study,"Sonabend AM, Zacharia BE, Cloney MB, Sonabend A, Showers C, Ebiana V, Nazarian M, Swanson KR, Baldock A, Brem H, Bruce JN, Butler W, Cahill DP, Carter B, Orringer DA, Roberts DW, Sagher O, Sanai N, Schwartz TH, Silbergeld DL, Sisti MB, Thompson RC, Waziri AE, Ghogawala Z, McKhann G 2nd",U01 CA220378,,,,,,,,,U01,,,,Glioblastoma,,,,,,,,,,,,,,,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5197,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29453678,J Neurooncol,2018,Differential expression of the TWEAK receptor Fn14 in IDH1 wild-type and mutant gliomas,"Hersh DS, Peng S, Dancy JG, Galisteo R, Eschbacher JM, Castellani RJ, Heath JE, Legesse T, Kim AJ, Woodworth GF, Tran NL, Winkles JA",U01 CA220378,,,,,,,,,U01,,,Brain,Glioma,Not Applicable,,,,,,,heterogeneity/evolution,,Brain,,,,Sage,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5064,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28482068,Nucleic Acids Res,2017,mTCTScan: a comprehensive platform for annotation and prioritization of mutations affecting drug sensitivity in cancers,"Li MJ, Yao H, Huang D, Liu H, Liu Z, Xu H, Qin Y, Prinz J, Xia W, Wang P, Yan B, Tran NL, Kocher JP, Sham PC, Wang J",U01 CA220378,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5076,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=30309842,AJNR Am J Neuroradiol,2018,Optimization of Acquisition and Analysis Methods for Clinical Dynamic Susceptibility Contrast MRI Using a Population-Based Digital Reference Object,"Semmineh NB, Bell LC, Stokes AM, Hu LS, Boxerman JL, Quarles CC",U01 CA220378,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5155,196,syn17084088,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28670569,Front Oncol,2017,Molecular and Microenvironmental Determinants of Glioma Stem-Like Cell Survival and Invasion,"Roos A, Ding Z, Loftus JC, Tran NL",U01 CA220378,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA220378,Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma
5203,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29887937,Biomicrofluidics,2018,In vitro models of molecular and nano-particle transport across the blood-brain barrier,"Hajal C, Campisi M, Mattu C, Chiono V, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Brain,Head and Neck Carcinoma,Microfluidics,,,,,,,,,Brain,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5212,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30032046,Biomaterials,2018,"3D self-organized microvascular model of the human blood-brain barrier with endothelial cells, pericytes and astrocytes","Campisi M, Shin Y, Osaki T, Hajal C, Chiono V, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Brain,Head and Neck Carcinoma,Microfluidics,,,,,,,,,Brain,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5063,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28381031,Opt Express,2018,Integration of spectral coronagraphy within VIPA-based spectrometers for high extinction Brillouin imaging,"Edrei E, Gather MC, Scarcelli G",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Brillouin microscopy,,,,,,,,,Not Applicable,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5068,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27466032,Anesthesiology,2017,Raman Spectroscopy Differentiates Each Tissue from the Skin to the Spinal Cord: A Novel Method for Epidural Needle Placement?,"Anderson TA, Kang JW, Gubin T, Dasari RR, So PT",U01 CA202177,,,,,,,,,U01,,,,Pan-cancer,,,,,,,,,,,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5071,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=26858990,Trends Cancer,2018,Microfluidics: A new tool for modeling cancer-immune interactions,"Boussommier-Calleja A, Li R, Chen MB, Wong SC, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5075,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27872091,Cancer Res,2017,Macrophage-Secreted TNF and TGF1 Influence Migration Speed and Persistence of Cancer Cells in 3D Tissue Culture via Independent Pathways,"Li R, Hebert JD, Lee TA, Xing H, Boussommier-Calleja A, Hynes RO, Lauffenburger DA, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5077,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=26988988,Cancer Res,2017,Elucidation of the Roles of Tumor Integrin 1 in the Extravasation Stage of the Metastasis Cascade,"Chen MB, Lamar JM, Li R, Hynes RO, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5086,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30135864,Extreme Mech Lett,2018,Complex mechanics of the heterogeneous extracellular matrix in cancer,"Malandrino A, Mak M, Kamm RD, Moeendarbary E",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,microenvironment,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5091,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29548546,Biomaterials,2019,The effects of monocytes on tumor cell extravasation in a 3D vascularized microfluidic model,"Boussommier-Calleja A, Atiyas Y, Haase K, Headley M, Lewis C, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,metastasis,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5102,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27072748,Cancer Discov,2017,Neutrophils Suppress Intraluminal NK Cell-Mediated Tumor Cell Clearance and Enhance Extravasation of Disseminated Carcinoma Cells,"Spiegel A, Brooks MW, Houshyar S, Reinhardt F, Ardolino M, Fessler E, Chen MB, Krall JA, DeCock J, Zervantonakis IK, Iannello A, Iwamoto Y, Cortez-Retamozo V, Kamm RD, Pittet MJ, Raulet DH, Weinberg RA",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,metastasis,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5104,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27192311,Opt Lett,2018,Pushing phase and amplitude sensitivity limits in interferometric microscopy,"Hosseini P, Zhou R, Kim YH, Peres C, Diaspro A, Kuang C, Yaqoob Z, So PT",U01 CA202177,,,,,,,,,U01,,,Not applicable,Pan-cancer,Not applicable,,,,,,,Not applicable,,Not applicable,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5106,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30044991,Cell Rep,2018,Epithelial-Mesenchymal Transition Induces Podocalyxin to Promote Extravasation via Ezrin Signaling,"Frse J, Chen MB, Hebron KE, Reinhardt F, Hajal C, Zijlstra A, Kamm RD, Weinberg RA",U01 CA202177,,,,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE74883,,,,U01,,,Breast,Pan-cancer,"CRISPR, mouse models, whole transcriptome sequencing",,,,,,,metastasis,,Breast,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5115,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29457129,ACS Biomater Sci Eng,2018,In Vitro Modeling of Mechanics in Cancer Metastasis,"Malandrino A, Kamm RD, Moeendarbary E",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,metastasis,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5118,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29387484,Micromachines (Basel),2018,Enhanced Axial Resolution of Wide-Field Two-Photon Excitation Microscopy by Line Scanning Using a Digital Micromirror Device,"Park JK, Rowlands CJ, So PTC",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Not Applicable,,,,,,,heterogeneity/evolution,,Not Applicable,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5144,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28358393,Nat Protoc,2017,On-chip human microvasculature assay for visualization and quantification of tumor cell extravasation dynamics,"Chen MB, Whisler JA, Frse J, Yu C, Shin Y, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,metastasis,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5146,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27185084,Drug Discov Today,2018,Microfluidic models for adoptive cell-mediated cancer immunotherapies,"Adriani G, Pavesi A, Tan AT, Bertoletti A, Thiery JP, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,tumor-immune,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5159,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28102402,Lab Chip,2018,Brillouin flow cytometry for label-free mechanical phenotyping of the nucleus,"Zhang J, Nou XA, Kim H, Scarcelli G",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Brillouin microscopy,,,,,,,Not Applicable,,Not Applicable,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5173,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29713091,Appl Phys Lett,2018,Brillouin micro-spectroscopy through aberrations via sensorless adaptive optics,"Edrei E, Scarcelli G",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Brillouin microscopy,,,,,,,Not Applicable,,Not Applicable,,,,Center,,CA202177,Quantitative analyses of tumor cell extravasation
5210,196,syn7416707,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28318376,Regen Med,2018,Advances in on-chip vascularization,"Haase K, Kamm RD",U01 CA202177,,,,,,,,,U01,,,Not Applicable,Pan-cancer,Microfluidics,,,,,,,Not Applicable,,Not Applicable,,,,Center,1,CA202177,Quantitative analyses of tumor cell extravasation
5215,196,syn9773338,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=30135581,Nature,2018,Allergic inflammatory memory in human respiratory epithelial progenitor cells,"Ordovas-Montanes J, Dwyer DF, Nyquist SK, Buchheit KM, Vukovic M, Deb C, Wadsworth MH 2nd, Hughes TK, Kazer SW, Yoshimoto E, Cahill KN, Bhattacharyya N, Katz HR, Berger B, Laidlaw TM, Boyce JA, Barrett NA, Shalek AK",U54 CA217377,,,,,,,,,U54,,,Nasal cavity,Carcinoma in situ of Bronchus and Lung,"ATAC-seq, whole transcriptome sequencing",,,,,,,tumor-immune,,Nasal cavity,,,,Center,,CA217377,Quantitative and Functional Characterization of Therapeutic Resistance in Cancer
5067,196,syn9773338,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=30482222,Genome Biol,2019,"Linking single-cell measurements of mass, growth rate, and gene expression","Kimmerling RJ, Prakadan SM, Gupta AJ, Calistri NL, Stevens MM, Olcum S, Cermak N, Drake RS, Pelton K, De Smet F, Ligon KL, Shalek AK, Manalis SR",U54 CA217377,,,,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE121655,,,,U54,,,Brain,Malignant Neoplasm of Brain,"whole transcriptome Sequencing, Microfluidics",,,,,,,drug resistance/sensitivity,,Brain,,,,Center,,CA217377,Quantitative and Functional Characterization of Therapeutic Resistance in Cancer
4554,196,syn9773338,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28931656,Sci Transl Med,2018,Single-cell analyses to tailor treatments,"Shalek AK, Benson M",U54 CA217377,,,,,,,scRNA-Seq,,U54,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,drug resistance/sensitivity,,Not Applicable,,,scRNA-Seq,Center,,CA217377,Quantitative and Functional Characterization of Therapeutic Resistance in Cancer
4555,196,syn9773338,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29151572,Nat Commun,2018,Determining therapeutic susceptibility in multiple myeloma by single-cell mass accumulation,"Cetin AE, Stevens MM, Calistri NL, Fulciniti M, Olcum S, Kimmerling RJ, Munshi NC, Manalis SR",U54 CA217377,,,,,,,"single-cell,multiple myeloma",,U54,,,Bone marrow,Not Applicable,Unspecified,,,,,,,drug resistance/sensitivity,,Bone marrow,,,"single-cell,multiple myeloma",Center,,CA217377,Quantitative and Functional Characterization of Therapeutic Resistance in Cancer
4556,196,syn9773338,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29376520,Nat Rev Cancer,2019,Targeting minimal residual disease: a path to cure?,"Luskin MR, Murakami MA, Manalis SR, Weinstock DM",U54 CA217377,,,,,,,review,,U54,,,Not Applicable,Not Applicable,Magnetic Resonance Imaging,,,,,,,drug resistance/sensitivity,,Not Applicable,,,review,Center,,CA217377,Quantitative and Functional Characterization of Therapeutic Resistance in Cancer
4652,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28111070,Cell,2017,Systemic Immunity Is Required for Effective Cancer Immunotherapy,"Spitzer MH, Carmi Y, Reticker-Flynn NE, Kwek SS, Madhireddy D, Martins MM, Gherardini PF, Prestwood TR, Chabon J, Bendall SC, Fong L, Nolan GP, Engleman EG",U54 CA209971,,,,,,,"immunology, immunotherapy, mass cytometry",,U54,,,Breast,Carcinoma in situ of Breast,Immunohistochemistry Staining Method,,,,,,,tumor-immune,,Breast,,,"immunology, immunotherapy, mass cytometry",Center,,CA209971,Stanford University Center for Cancer Systems Biology
5005,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29760045,Cancer Res,2018,GFPT2-expressing cancer-associated fibroblasts mediate metabolic reprogramming in human lung adenocarcinoma,"Zhang W, Bouchard G, Yu A, Shafiq M, Jamali M, Shrager JB, Ayers K, Bakr S, Gentles AJ, Diehn M, Quon A, West RB, Nair V, van de Rijn M, Napel S, Plevritis SK",U54 CA209971,,,,,,,,,U54,,,"Lung, NOS",Carcinoma in situ of Bronchus and Lung,IHC,,,,,,,"metabolism, microenvironment",,"Lung, NOS",,,,Center,3,CA209971,Stanford University Center for Cancer Systems Biology
4650,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28611041,Cancer Res,2017,An Immunosuppressive Dendritic Cell Subset Accumulates at Secondary Sites and Promotes Metastasis in Pancreatic Cancer,"Kenkel JA, Tseng WW, Davidson MG, Tolentino LL, Choi O, Bhattacharya N, Seeley ES, Winer DA, Reticker-Flynn NE, Engleman EG",U54 CA209971,,,,,,,"immunology, pancreatic cancer",,U54,,,Pancreas,Malignant Neoplasm of Pancreas,Fluorescent Antibody Procedure,,,,,,,tumor-immune,,Pancreas,,,"immunology, pancreatic cancer",Center,1,CA209971,Stanford University Center for Cancer Systems Biology
4909,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29370452,Angew Chem Int Ed Engl,2018,N-Carboxyanhydride Polymerization of Glycopolypeptides That Activate Antigen-Presenting Cells through Dectin-1 and Dectin-2,"Zhou MN, Delaveris CS, Kramer JR, Kenkel JA, Engleman EG, Bertozzi CR",U54 CA209971,,,,,,,,,U54,,,Unspecified,Not Applicable,Not Applicable,,,,,,,tumor-immune,,Unspecified,,,,Sage,1,CA209971,Stanford University Center for Cancer Systems Biology
4955,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29654148,Proc Natl Acad Sci U S A,2018,DRUG-NEM: Optimizing drug combinations using single-cell perturbation response to account for intratumoral heterogeneity,"Anchang B, Davis KL, Fienberg HG, Williamson BD, Bendall SC, Karacosta LG, Tibshirani R, Nolan GP, Plevritis SK",U54 CA209971,,,,,,,,,U54,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,heterogeneity/evolution,,Not Applicable,,,,Center,,CA209971,Stanford University Center for Cancer Systems Biology
5026,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=30078711,Cell,2018,Deep Profiling of Mouse Splenic Architecture with CODEX Multiplexed Imaging,"Goltsev Y, Samusik N, Kennedy-Darling J, Bhate S, Hale M, Vazquez G, Black S, Nolan GP",U54 CA209971,,,,,,,,,U54,,,"Lymph node, NOS",Not Applicable,"flow cytometry, mass cytometry",,,,,,,"microenvironment, tumor immune",,"Lymph node, NOS",,,,Center,2,CA209971,Stanford University Center for Cancer Systems Biology
4651,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27590114,Immunity,2016,Normalizing Microbiota-Induced Retinoic Acid Deficiency Stimulates Protective CD8(+) T Cell-Mediated Immunity in Colorectal Cancer,"Bhattacharya N, Yuan R, Prestwood TR, Penny HL, DiMaio MA, Reticker-Flynn NE, Krois CR, Kenkel JA, Pham TD, Carmi Y, Tolentino L, Choi O, Hulett R, Wang J, Winer DA, Napoli JL, Engleman EG",U54 CA209971,,,,,,,"colon cancer, metabolism, immunology, microbiome",,U54,,,Colon,Tumor of the Large Bowel,flow cytometry,,,,,,,metabolism,,Colon,,,,Sage,1,CA209971,Stanford University Center for Cancer Systems Biology
5190,196,syn7315808,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=30201266,Biophys J,2018,Extravasation of Brownian Spheroidal Nanoparticles through Vascular Pores,"Shah PN, Lin TY, Aanei IL, Klass SH, Smith BR, Shaqfeh ESG",U54 CA209971,,,,,,,,,U54,,,Not Applicable,Pan-cancer,Mathematical modeling,,,,,,,drug resistance/sensitivity,,Not Applicable,,,,Sage,,CA209971,Stanford University Center for Cancer Systems Biology
4568,196,syn9773346,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28505145,Genes (Basel),2017,DNA Methylation Targets Influenced by Bisphenol A and/or Genistein Are Associated with Survival Outcomes in Breast Cancer Patients,"Jadhav RR, Santucci-Pereira J, Wang YV, Liu J, Nguyen TD, Wang J, Jenkins S, Russo J, Huang TH, Jin VX, Lamartiniere CA",U54 CA217297,,,,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89107,,"breast cancer, DNAmethylation",,U54,syn12576666,syn12558070,Mammary Gland,Carcinoma in situ of Breast,Methyl Binding Domain Sequencing,,GSE89107,DNA Methylation Targets,,,,Not Applicable,,Mammary Gland,,,"breast cancer, DNAmethylation",Sage,,CA217297,Systems Analysis of Epigenomic Architecture in Cancer Progression
